City,Date,lat,lon
Upland,7/28/2012,34.09751,-117.6483876
Upland,7/28/2012,34.09751,-117.6483876
Lancaster,7/28/2012,34.6867846,-118.1541632
Camarillo,7/28/2012,34.2163937,-119.0376023
Shasta,7/31/2012,40.598119,-122.4907566
Huntington Beach,7/31/2012,33.660297,-117.9992265
Los Angeles,7/31/2012,34.0522342,-118.2436849
Universal City,7/31/2012,34.1397694,-118.3505779
Livermore,7/31/2012,37.6818745,-121.7680088
Livermore,7/31/2012,37.6818745,-121.7680088
Livermore,7/31/2012,37.6818745,-121.7680088
Hayward,8/1/2012,37.6688205,-122.0807964
Sacramento,8/1/2012,38.5815719,-121.4943996
Modesto,8/2/2012,37.6390972,-120.9968782
Los Angeles,8/2/2012,34.0522342,-118.2436849
Palmdale,8/2/2012,34.5794343,-118.1164613
Lakeside,8/2/2012,32.8572718,-116.9222488
San Diego,8/3/2012,32.715738,-117.1610838
San Diego,8/3/2012,32.715738,-117.1610838
Lincoln,8/5/2012,38.891565,-121.2930079
Barstow (toward; South on Hwy 40),8/5/2012,36.778261,-119.4179324
Rancho Bernardo,8/6/2012,33.0335773,-117.0805825
Thousand Oaks,8/6/2012,34.1705609,-118.8375937
Los Banos,8/6/2012,37.0582786,-120.8499151
29 Palms,8/7/2012,34.1355582,-116.0541689
Patterson,8/7/2012,37.4716001,-121.129656
Goleta,8/7/2012,34.4358294,-119.8276389
Chino,8/7/2012,34.0122346,-117.688944
San Ramon,8/8/2012,37.7799273,-121.9780153
Lodi,8/8/2012,38.1341477,-121.2722194
Venice,8/8/2012,33.9850469,-118.4694832
San Diego,8/9/2012,32.715738,-117.1610838
Torrance,8/10/2012,33.8358492,-118.3406288
Santa Barbara,8/10/2012,34.4208305,-119.6981901
Rancho Santa Margarita,8/10/2012,33.640855,-117.603104
San Jose,8/10/2012,37.3382082,-121.8863286
San Diego,8/10/2012,32.715738,-117.1610838
Victorville,8/11/2012,34.5362184,-117.2927641
Kirkwood,8/11/2012,38.7023082,-120.0722442
San Diego,8/11/2012,32.715738,-117.1610838
San Jose,8/11/2012,37.3382082,-121.8863286
San Jose,8/11/2012,37.3382082,-121.8863286
Davis,8/12/2012,38.5449065,-121.7405167
Big Bear,8/12/2012,34.2611183,-116.84503
West Hollywood,8/12/2012,34.0900091,-118.3617443
Niland,8/12/2012,33.2400366,-115.5188756
San Jose,8/13/2012,37.3382082,-121.8863286
Fresno,8/13/2012,36.7468422,-119.7725868
Cloverdale,8/13/2012,38.8054624,-123.0172227
Upland/Rancho Cucamonga,8/14/2012,34.1032954,-117.4823038
Yreka,8/15/2012,41.7354186,-122.6344708
Middletown,8/16/2012,38.7524045,-122.6149853
Monrovia,8/16/2012,34.1442616,-118.0019482
Santa Cruz,8/16/2012,36.9741171,-122.0307963
Aliso Viejo,8/17/2012,33.5676842,-117.7256083
Davis,8/18/2012,38.5449065,-121.7405167
Aptos,8/18/2012,36.9771729,-121.8994016
Santa Barbara,8/18/2012,34.4208305,-119.6981901
Corona,8/19/2012,33.8752935,-117.5664384
Valley Glen,8/19/2012,34.186682,-118.4138149
Reseda,8/19/2012,34.2011141,-118.5360517
Clovis,8/20/2012,36.8252277,-119.7029194
Newbury Park,8/20/2012,34.1841074,-118.9100199
Yucaipa,8/22/2012,34.033625,-117.0430865
Laguna Beach,8/23/2012,33.5422475,-117.7831104
Fresno,8/24/2012,36.7468422,-119.7725868
Sacramento,8/24/2012,38.5815719,-121.4943996
Cobb,8/25/2012,38.8334625,-122.720961
Palm Springs,8/26/2012,33.8302961,-116.5452921
Indio and San Diego,8/27/2012,32.8342513,-116.9043512
San Diego,8/27/2012,32.715738,-117.1610838
Apple Valley,8/27/2012,34.5008311,-117.1858759
El Centro,8/28/2012,32.792,-115.5630514
Castro Valley,8/29/2012,37.6940973,-122.0863522
Huntington Beach,8/29/2012,33.660297,-117.9992265
Santa Clarita,8/29/2012,34.3916641,-118.542586
Imperial,8/29/2012,32.8475528,-115.5694391
Sacramento,8/30/2012,38.5815719,-121.4943996
Modesto,8/30/2012,37.6390972,-120.9968782
El Cerrito,8/30/2012,37.9161326,-122.310765
Desert Center,8/30/2012,33.7133313,-115.4004287
Blythe/Desert Center (between),8/30/2012,36.778261,-119.4179324
Denair,8/31/2012,37.526323,-120.7968711
Carlsbad,8/31/2012,33.1580933,-117.3505939
Oakley,9/1/2012,37.9974219,-121.7124536
Lincoln,9/1/2012,38.891565,-121.2930079
Victorville,9/1/2012,34.5362184,-117.2927641
Pomona,9/1/2012,34.055103,-117.7499909
Pomona,9/1/2012,34.055103,-117.7499909
Huntington Beach,9/1/2012,33.660297,-117.9992265
San Jose,9/2/2012,37.3382082,-121.8863286
Irvine,9/3/2012,33.6839473,-117.7946942
Saugus,9/5/2012,34.4113854,-118.5400858
Fountain Valley,9/5/2012,33.7091847,-117.9536697
Bridgeport,9/6/2012,38.2557045,-119.2313932
Big Bear City,9/7/2012,34.2611183,-116.84503
San Ramon,9/8/2012,37.7799273,-121.9780153
Santa Clarita,9/8/2012,34.3916641,-118.542586
Point Arena,9/8/2012,38.908798,-123.6930726
Hayward,9/9/2012,37.6688205,-122.0807964
Arcata,9/9/2012,40.8665166,-124.0828396
Ventura,9/9/2012,34.274646,-119.2290316
Ventura,9/9/2012,34.274646,-119.2290316
Venice,9/10/2012,33.9850469,-118.4694832
Anaheim,9/11/2012,33.8352932,-117.9145036
Ojai,9/11/2012,34.4480495,-119.242889
Petaluma,9/11/2012,38.232417,-122.6366524
Los Banos,9/11/2012,37.0582786,-120.8499151
Los Banos,9/12/2012,37.0582786,-120.8499151
Aptos,9/12/2012,36.9771729,-121.8994016
Monrovia,9/12/2012,34.1442616,-118.0019482
Compton,9/12/2012,33.8958492,-118.2200712
Twenty Nine Palms,9/13/2012,34.1355582,-116.0541689
San Pedro,9/14/2012,33.7360619,-118.2922461
Laguna Niguel,9/14/2012,33.5225261,-117.7075526
Rancho Cucamonga,9/14/2012,34.1063989,-117.5931084
Lakewood,9/14/2012,33.8536269,-118.1339563
Redding,9/15/2012,40.5865396,-122.3916754
Glendale,9/15/2012,34.1425078,-118.255075
Redwood City,9/15/2012,37.4852152,-122.2363548
Wildomar,9/16/2012,33.5989126,-117.2800372
Fountain Valley,9/16/2012,33.7091847,-117.9536697
San Jose,9/16/2012,37.3382082,-121.8863286
Oakland,9/16/2012,37.8043637,-122.2711137
Fountain Valley,9/17/2012,33.7091847,-117.9536697
Danville,9/18/2012,37.8215929,-121.9999606
Orland,9/19/2012,39.7473803,-122.1963748
Pacific Beach,9/21/2012,32.8024577,-117.2355851
San Diego,9/21/2012,32.715738,-117.1610838
Sonoma,9/21/2012,38.291859,-122.4580356
Ridgecrest,9/21/2012,35.6224561,-117.6708966
Long Beach,9/21/2012,33.7700504,-118.1937395
Canoga Park,9/22/2012,34.208254,-118.6058609
San Diego,9/22/2012,32.715738,-117.1610838
Oakland,9/22/2012,37.8043637,-122.2711137
Petaluma,9/22/2012,38.232417,-122.6366524
Lathrop,9/22/2012,37.8227046,-121.27661
San Jose,9/23/2012,37.3382082,-121.8863286
Riverbank,9/23/2012,37.7360396,-120.9354895
Huntington Park,9/25/2012,33.9816812,-118.2250725
Friant,9/25/2012,36.9877274,-119.7118118
Escondido,9/25/2012,33.1192068,-117.086421
Anaheim,9/26/2012,33.8352932,-117.9145036
San Jose,9/27/2012,37.3382082,-121.8863286
Irvine,9/28/2012,33.6839473,-117.7946942
Fountain Valley,9/28/2012,33.7091847,-117.9536697
Los Angeles,9/28/2012,34.0522342,-118.2436849
Thousand Oaks,9/28/2012,34.1705609,-118.8375937
Modesto,9/28/2012,37.6390972,-120.9968782
Sacramento,9/29/2012,38.5815719,-121.4943996
Petaluma,9/29/2012,38.232417,-122.6366524
Los Angeles,9/30/2012,34.0522342,-118.2436849
Baldwin Park,9/30/2012,34.0852868,-117.9608978
Hawthorne/Los Angeles,10/1/2012,33.9164032,-118.3525748
Ojai,10/1/2012,34.4480495,-119.242889
Port Hueneme,10/1/2012,34.1477829,-119.1951074
Fontana,10/1/2012,34.0922335,-117.435048
Capitola,10/1/2012,36.9752283,-121.953293
Davis,10/2/2012,38.5449065,-121.7405167
Corona,10/2/2012,33.8752935,-117.5664384
Yucca Valley,10/2/2012,34.1141743,-116.432235
Huntington Beach,10/2/2012,33.660297,-117.9992265
Chula Vista,10/2/2012,32.6400541,-117.0841955
Lake Elsinore,10/3/2012,33.6680772,-117.3272615
San Francisco,10/3/2012,37.7749295,-122.4194155
San Jose,10/3/2012,37.3382082,-121.8863286
Petaluma,10/3/2012,38.232417,-122.6366524
Bakersfield,10/4/2012,35.3732921,-119.0187125
San Francisco,10/4/2012,37.7749295,-122.4194155
San Jose,10/4/2012,37.3382082,-121.8863286
Hamburg,10/4/2012,41.7829093,-123.0603186
Torrance,10/5/2012,33.8358492,-118.3406288
North Lake Tahoe,10/5/2012,39.237984,-120.0314979
Agoura Hills,10/5/2012,34.1533395,-118.7616764
Hayward,10/5/2012,37.6688205,-122.0807964
Ocean Beach,10/6/2012,32.7494988,-117.2470353
Visalia,10/6/2012,36.3302284,-119.2920585
Vista,10/7/2012,33.2000368,-117.2425355
Susanville,10/8/2012,40.4162842,-120.6530063
Santa Barbara,10/8/2012,34.4208305,-119.6981901
Madera,10/8/2012,36.9613356,-120.0607176
Long Beach,10/8/2012,33.7700504,-118.1937395
Antioch,10/9/2012,38.0049214,-121.805789
San Diego,10/9/2012,32.715738,-117.1610838
Burbank,10/9/2012,34.1808392,-118.3089661
San Francisco Airport,10/10/2012,37.6213129,-122.3789554
San Diego,10/10/2012,32.715738,-117.1610838
San Jose,10/10/2012,37.3382082,-121.8863286
Rancho Mirage,10/10/2012,33.739744,-116.41279
Meadow Vista,10/14/2012,39.0010079,-121.0218887
Modesto,10/14/2012,37.6390972,-120.9968782
Sierra Madre,10/14/2012,34.1616729,-118.0528456
Santa Barbara,10/14/2012,34.4208305,-119.6981901
Santa Ana/Garden Grove/Irvine/Anaheim,10/14/2012,33.77443,-117.8928017
EL Centro,10/14/2012,32.792,-115.5630514
Canyon Lake,10/14/2012,33.6850215,-117.2730931
Escondido,10/15/2012,33.1192068,-117.086421
Desert Hot Springs,10/16/2012,33.961124,-116.5016784
Stockton/Linden,10/17/2012,37.8160249,-121.2412682
San Rafael,10/17/2012,37.9735346,-122.5310874
Union City,10/17/2012,37.5933918,-122.0438298
North Long Beach,10/17/2012,33.8640647,-118.1766294
San Diego,10/18/2012,32.715738,-117.1610838
Santa Barbara,10/19/2012,34.4208305,-119.6981901
Glendale,10/19/2012,34.1425078,-118.255075
Apple Valley,10/20/2012,34.5008311,-117.1858759
Daly City,10/21/2012,37.6879241,-122.4702079
Santa Ana,10/22/2012,33.7455731,-117.8678338
Santa Rosa Indian Reservation,10/24/2012,33.5552055,-116.5491893
South San Diego,10/24/2012,32.5836667,-117.0969731
Riverside,10/25/2012,33.9533487,-117.3961564
Sacramento,10/25/2012,38.5815719,-121.4943996
El Segundo,10/26/2012,33.9191799,-118.4164652
Napa,10/26/2012,38.2975381,-122.286865
Ventura,10/27/2012,34.274646,-119.2290316
Santa Rosa,10/27/2012,38.440429,-122.7140548
Vacaville,10/27/2012,38.3565773,-121.9877444
Santa Rosa,10/27/2012,38.440429,-122.7140548
Carmel,10/28/2012,36.5552386,-121.9232879
Beverly Hills,10/28/2012,34.0736204,-118.4003563
Lone Pine,10/28/2012,36.6060444,-118.0628654
Burbank/Glendale border,10/29/2012,32.5444156,-117.0301235
Venice,10/29/2012,33.9850469,-118.4694832
Exeter,10/29/2012,36.2960613,-119.1420517
Roseville,10/29/2012,38.7521235,-121.2880059
La Mesa,10/30/2012,32.7678287,-117.0230839
Sacramento,10/31/2012,38.5815719,-121.4943996
Merced,11/1/2012,37.3021632,-120.4829677
Marina Del Rey,11/2/2012,33.9802893,-118.4517449
Burbank,11/3/2012,34.1808392,-118.3089661
Buena Park,11/3/2012,33.8675143,-117.9981181
Studio City,11/3/2012,34.1395597,-118.3870991
Eureka,11/3/2012,40.8020712,-124.1636729
Elk Grove,11/3/2012,38.4087993,-121.3716178
Burbank,11/3/2012,34.1808392,-118.3089661
Los Cabos,11/3/2012,37.2358078,-121.9623751
Upland,11/4/2012,34.09751,-117.6483876
Laguna Hills,11/4/2012,33.590277,-117.6962824
North Hollywood,11/4/2012,34.187044,-118.3812562
North Hollywood,11/4/2012,34.187044,-118.3812562
Pacifica,11/5/2012,37.6138253,-122.4869194
Diamond Springs,11/5/2012,38.6946259,-120.8149355
Del Mar,11/5/2012,32.9594891,-117.2653146
Studio City,11/7/2012,34.1395597,-118.3870991
Lone Pine (Mt. Whitney),11/7/2012,36.6043542,-118.0587654
McKinleyville,11/8/2012,40.9465152,-124.1006205
Anaheim,11/8/2012,33.8352932,-117.9145036
Oceanside,11/9/2012,33.1958696,-117.3794834
Bakersfield,11/9/2012,35.3732921,-119.0187125
Bakersfield,11/9/2012,35.3732921,-119.0187125
Antioch,11/9/2012,38.0049214,-121.805789
Bellflower,11/10/2012,33.8816818,-118.1170117
Placentia,11/10/2012,33.8722371,-117.8703363
Los Angeles,11/10/2012,34.0522342,-118.2436849
Redding,11/10/2012,40.5865396,-122.3916754
San Anselmo,11/10/2012,37.9746458,-122.5616448
San Anselmo,11/10/2012,37.9746458,-122.5616448
Roseville,11/10/2012,38.7521235,-121.2880059
Venice,11/11/2012,33.9850469,-118.4694832
Sacramento,11/11/2012,38.5815719,-121.4943996
Santa Cruz,11/11/2012,36.9741171,-122.0307963
Westminster,11/11/2012,33.7513419,-117.9939921
Sebastopol,11/12/2012,38.4021359,-122.8238806
Los Angeles,11/12/2012,34.0522342,-118.2436849
La Puente,11/12/2012,34.0200114,-117.9495083
Lake Arrowhead,11/13/2012,34.2483396,-117.1892078
Lemon Grove,11/13/2012,32.7425516,-117.0314172
Sebastopol,11/13/2012,38.4021359,-122.8238806
Mission Viejo,11/14/2012,33.6000232,-117.6719953
Sacramento,11/14/2012,38.5815719,-121.4943996
Union City,11/14/2012,37.5933918,-122.0438298
Union City,11/14/2012,37.5933918,-122.0438298
Berkeley,11/14/2012,37.8715926,-122.272747
Mammoth Lakes,11/15/2012,37.648546,-118.972079
Lakeside,11/15/2012,32.8572718,-116.9222488
Ventura,11/16/2012,34.274646,-119.2290316
Long Beach,11/16/2012,33.7700504,-118.1937395
Long Beach,11/16/2012,33.7700504,-118.1937395
Santa Cruz,11/17/2012,36.9741171,-122.0307963
Carlsbad,11/18/2012,33.1580933,-117.3505939
Olivehurst,11/18/2012,39.0954484,-121.5521858
Escondido,11/20/2012,33.1192068,-117.086421
Apple Valley,11/21/2012,34.5008311,-117.1858759
Sacramento,11/22/2012,38.5815719,-121.4943996
Vacaville (Fairfield area),11/22/2012,36.778261,-119.4179324
Palm Springs,11/22/2012,33.8302961,-116.5452921
North Hollywood,11/23/2012,34.187044,-118.3812562
Vallejo,11/23/2012,38.1040864,-122.2566367
Sacramento,11/23/2012,38.5815719,-121.4943996
Felton,11/24/2012,37.0513374,-122.0732973
San Ramon,11/25/2012,37.7799273,-121.9780153
Bakersfield,11/26/2012,35.3732921,-119.0187125
Studio City,11/28/2012,34.1395597,-118.3870991
San Mateo,11/29/2012,37.5629917,-122.3255254
Oakley,11/29/2012,37.9974219,-121.7124536
Oakley,11/29/2012,37.9974219,-121.7124536
Union City,11/30/2012,37.5933918,-122.0438298
San Jose,12/1/2012,37.3382082,-121.8863286
Thousand Oaks,12/3/2012,34.1705609,-118.8375937
Huntington Beach,12/4/2012,33.660297,-117.9992265
Pico Rivera,12/6/2012,33.9830688,-118.096735
Quail Valley,12/6/2012,33.7069654,-117.2450367
Burbank,12/7/2012,34.1808392,-118.3089661
Escondido,12/7/2012,33.1192068,-117.086421
Phillips Ranch,12/7/2012,34.0362084,-117.7842637
San Francisco,12/9/2012,37.7749295,-122.4194155
Pasadena,12/10/2012,34.1477849,-118.1445155
Eagle Rock,12/10/2012,34.1322469,-118.2117257
Apple Valley,12/10/2012,34.5008311,-117.1858759
Arroyo Grande,12/11/2012,35.1185868,-120.5907252
Sacramento,12/11/2012,38.5815719,-121.4943996
Pittsburg,12/11/2012,38.0279762,-121.8846806
Elk Grove,12/12/2012,38.4087993,-121.3716178
Castro Valley,12/12/2012,37.6940973,-122.0863522
Turlock,12/13/2012,37.4946568,-120.8465941
North Highlands,12/14/2012,38.6857362,-121.3721745
Pasadena,12/14/2012,34.1477849,-118.1445155
Fresno,12/15/2012,36.7468422,-119.7725868
Bonita,12/15/2012,32.6583258,-117.0352904
Bakersfield,12/16/2012,35.3732921,-119.0187125
Taft,12/16/2012,35.1424671,-119.4565078
Oxnard,12/17/2012,34.1975048,-119.1770516
Atascadero (101 freeway),12/18/2012,35.4658215,-120.3748608
Playa del Rey,12/18/2012,33.9564194,-118.4422317
San Carlos,12/18/2012,37.5071591,-122.2605222
Tuolumne,12/19/2012,37.9627027,-120.2412999
Redding,12/19/2012,40.5865396,-122.3916754
Los Angeles,12/21/2012,34.0522342,-118.2436849
Los Angeles,12/21/2012,34.0522342,-118.2436849
Yucaipa,12/22/2012,34.033625,-117.0430865
Sacramento/Yuba City (between),12/23/2012,36.778261,-119.4179324
Oceanside,12/24/2012,33.1958696,-117.3794834
Pico Rivera,12/24/2012,33.9830688,-118.096735
Fairfield,12/24/2012,38.2493581,-122.0399663
Santa Rosa,12/24/2012,38.440429,-122.7140548
Santa Clarita,12/25/2012,34.3916641,-118.542586
Oceano,12/26/2012,35.0988648,-120.612393
San Francisco,12/26/2012,37.7749295,-122.4194155
San Diego,12/27/2012,32.715738,-117.1610838
Northridge,12/28/2012,34.2381251,-118.530123
Ocatilio Wells,12/28/2012,33.14238,-116.121498
Orcutt,12/29/2012,34.8652574,-120.4359966
Irvine,12/30/2012,33.6839473,-117.7946942
Calimesa,12/30/2012,34.0039039,-117.0619755
Marina,12/30/2012,36.6844029,-121.802173
San Jose,12/30/2012,37.3382082,-121.8863286
San Francisco,12/31/2012,37.7749295,-122.4194155
Roseville,12/31/2012,38.7521235,-121.2880059
Santa Rosa,12/31/2012,38.440429,-122.7140548
Apple Valley,12/31/2012,34.5008311,-117.1858759
San Diego (South Park),12/31/2012,32.7247468,-117.1294166
Berkeley,12/31/2012,37.8715926,-122.272747
Azusa,12/31/2012,34.1336186,-117.9075627
Modesto,12/31/2012,37.6390972,-120.9968782
Hollywood,12/31/2012,34.0928092,-118.3286614
West Sacramento,12/31/2012,38.5804609,-121.530234
Irvine,1/1/2013,33.6839473,-117.7946942
Modesto,1/1/2013,37.6390972,-120.9968782
San Jose,1/1/2013,37.3382082,-121.8863286
Berkeley,1/1/2013,37.8715926,-122.272747
Stockton,1/1/2013,37.9577016,-121.2907796
Ridgecrest,1/1/2013,35.6224561,-117.6708966
Palm Desert,1/1/2013,33.7222445,-116.3744556
Long Beach,1/1/2013,33.7700504,-118.1937395
Elk Grove,1/1/2013,38.4087993,-121.3716178
Tulare,1/1/2013,36.2077288,-119.3473379
Sacramento,1/1/2013,38.5815719,-121.4943996
Stockton,1/1/2013,37.9577016,-121.2907796
Weaverville,1/1/2013,40.7309778,-122.9419708
Anaheim,1/1/2013,33.8352932,-117.9145036
Chico,1/2/2013,39.7284944,-121.8374777
Coalinga,1/3/2013,36.139678,-120.3601496
Roseville,1/3/2013,38.7521235,-121.2880059
Weaverville,1/3/2013,40.7309778,-122.9419708
Fairfax,1/3/2013,37.9871454,-122.5888686
Fair Oaks,1/3/2013,38.6446264,-121.2721718
Los Angeles,1/4/2013,34.0522342,-118.2436849
Huntington Beach,1/5/2013,33.660297,-117.9992265
Fountain Valley,1/5/2013,33.7091847,-117.9536697
Santa Monica,1/5/2013,34.0194543,-118.4911912
Canoga Park,1/6/2013,34.208254,-118.6058609
Culver City,1/8/2013,34.0211224,-118.3964665
Burbank,1/9/2013,34.1808392,-118.3089661
Silver Lake (Los Angeles),1/12/2013,34.0869409,-118.2702036
Sacramento,1/12/2013,38.5815719,-121.4943996
Grass Valley,1/12/2013,39.2190608,-121.0610606
Oakland,1/13/2013,37.8043637,-122.2711137
Perris,1/14/2013,33.7825194,-117.2286478
Rancho Cucamonga,1/14/2013,34.1063989,-117.5931084
Los Angeles,1/20/2013,34.0522342,-118.2436849
Elk Grove,1/25/2013,38.4087993,-121.3716178
Sacramento,1/25/2013,38.5815719,-121.4943996
Turlock,1/25/2013,37.4946568,-120.8465941
Long Beach,1/27/2013,33.7700504,-118.1937395
Rohnert Park,1/30/2013,38.3396367,-122.7010984
San Jose,1/31/2013,37.3382082,-121.8863286
Patterson,1/31/2013,37.4716001,-121.129656
Monterey,1/31/2013,36.6002378,-121.8946761
Citrus Heights,2/2/2013,38.7071247,-121.2810611
Santa Cruz,2/3/2013,36.9741171,-122.0307963
Pittsburg,2/3/2013,38.0279762,-121.8846806
Apple Valley,2/3/2013,34.5008311,-117.1858759
Placerville,2/6/2013,38.7296252,-120.798546
City of Industry,2/8/2013,34.0197335,-117.9586754
Lompoc,2/8/2013,34.6391501,-120.4579409
Downey,2/9/2013,33.9401088,-118.1331593
Rocklin,2/9/2013,38.7907339,-121.2357828
Pacifica,2/9/2013,37.6138253,-122.4869194
Hayward,2/10/2013,37.6688205,-122.0807964
Pacoima,2/10/2013,34.2767691,-118.4104684
Napa,2/11/2013,38.2975381,-122.286865
Redway,2/12/2013,40.1201443,-123.8233635
Needles,2/12/2013,34.8480597,-114.6141315
Redwood Valley,2/13/2013,39.2652491,-123.2041429
Pasadena,2/14/2013,34.1477849,-118.1445155
North Hollywood,2/14/2013,34.187044,-118.3812562
Antioch,2/15/2013,38.0049214,-121.805789
Redondo Beach,2/15/2013,33.8491816,-118.3884078
Los Angeles,2/16/2013,34.0522342,-118.2436849
Riverside,2/16/2013,33.9533487,-117.3961564
Fremont,2/16/2013,37.5482697,-121.9885719
Rialto,2/17/2013,34.1064001,-117.3703235
Monterey,2/19/2013,36.6002378,-121.8946761
Hercules,2/20/2013,38.0171441,-122.2885808
Beaumont/Cherry Valley,2/22/2013,33.9918314,-117.0309724
Vallejo,2/22/2013,38.1040864,-122.2566367
San Diego,2/22/2013,32.715738,-117.1610838
Eastvale,2/22/2013,33.952463,-117.5848025
Whittier,2/23/2013,33.9791793,-118.032844
La Mirada,2/23/2013,33.9172357,-118.0120086
Redondo Beach,2/23/2013,33.8491816,-118.3884078
Bakersfield,2/24/2013,35.3732921,-119.0187125
Pasadena,2/24/2013,34.1477849,-118.1445155
Fresno,2/25/2013,36.7468422,-119.7725868
Porterville,2/26/2013,36.06523,-119.0167679
Brawley,2/26/2013,32.9786566,-115.530267
Oakley,2/27/2013,37.9974219,-121.7124536
Rohnert Park,2/27/2013,38.3396367,-122.7010984
Santa Ana,2/27/2013,33.7455731,-117.8678338
San Diego,2/28/2013,32.715738,-117.1610838
Carmichael,2/28/2013,38.617127,-121.3282843
Cottonwood,2/28/2013,40.3857087,-122.2808356
Fort Hunter Liggett,2/28/2013,36.010245,-121.2385359
El Centro,3/1/2013,32.792,-115.5630514
San Jose,3/2/2013,37.3382082,-121.8863286
Los Angeles,3/2/2013,34.0522342,-118.2436849
Cameron Park,3/2/2013,38.6687929,-120.9871643
Malibu,3/3/2013,34.0259216,-118.7797571
San Pedro,3/3/2013,33.7360619,-118.2922461
Fairfield,3/3/2013,38.2493581,-122.0399663
San Leandro,3/3/2013,37.7249296,-122.1560768
Bakersfield,3/5/2013,35.3732921,-119.0187125
Citrus Heights,3/7/2013,38.7071247,-121.2810611
Ventura,3/8/2013,34.274646,-119.2290316
Redondo Beach,3/9/2013,33.8491816,-118.3884078
Long Beach,3/9/2013,33.7700504,-118.1937395
Benicia,3/9/2013,38.049365,-122.1585777
Riverside,3/9/2013,33.9533487,-117.3961564
Yucaipa,3/9/2013,34.033625,-117.0430865
Merced,3/9/2013,37.3021632,-120.4829677
Glendale,3/10/2013,34.1425078,-118.255075
Pacific Ocean (near Huntington Beach),3/10/2013,33.7340424,-117.9937167
Redondo Beach,3/10/2013,33.8491816,-118.3884078
Corona,3/11/2013,33.8752935,-117.5664384
Kentfield,3/13/2013,37.9521465,-122.5571997
San Francisco,3/13/2013,37.7749295,-122.4194155
Etiwanda,3/13/2013,34.1261208,-117.5236622
Merced,3/13/2013,37.3021632,-120.4829677
Garden Grove,3/14/2013,33.7739053,-117.9414477
Garden Grove,3/14/2013,33.7739053,-117.9414477
