Column1,Date...Time,City,Date,Month,Year,lat,lon
1331,8/28/2014 20:00,Rancho Cucamonga,8/28/2014,14-Aug,2014,34.1063989,-117.5931084
1330,8/28/2014 22:00,Fontana,8/28/2014,14-Aug,2014,34.0922335,-117.435048
1328,8/28/2014 22:28,Big Pine,8/28/2014,14-Aug,2014,37.1649307,-118.289546
1329,8/28/2014 22:28,West Hills,8/28/2014,14-Aug,2014,34.1973122,-118.6439809
1327,8/28/2014 22:30,Folsom,8/28/2014,14-Aug,2014,38.6779591,-121.1760583
1326,8/29/2014 8:12,Ocean Beach,8/29/2014,14-Aug,2014,32.7494988,-117.2470353
1325,8/29/2014 21:30,Apple Valley,8/29/2014,14-Aug,2014,34.5008311,-117.1858759
1324,8/30/2014 4:15,San Francisco,8/30/2014,14-Aug,2014,37.7749295,-122.4194155
1323,8/30/2014 8:20,El Cajon,8/30/2014,14-Aug,2014,32.7947731,-116.9625269
1322,8/30/2014 21:00,San Diego,8/30/2014,14-Aug,2014,32.715738,-117.1610838
1321,8/30/2014 21:20,Fallbrook,8/30/2014,14-Aug,2014,33.3764196,-117.2511466
1320,8/31/2014 1:35,Montebello,8/31/2014,14-Aug,2014,34.0165053,-118.1137535
1319,8/31/2014 2:20,Manteca,8/31/2014,14-Aug,2014,37.7974273,-121.2160526
1318,8/31/2014 22:35,El Cajon,8/31/2014,14-Aug,2014,32.7947731,-116.9625269
1317,9/4/2014 17:38,Glendale,9/4/2014,14-Sep,2014,34.1425078,-118.255075
1316,9/6/2014 20:00,San Jose,9/6/2014,14-Sep,2014,37.3382082,-121.8863286
1315,9/6/2014 20:54,Pleasanton,9/6/2014,14-Sep,2014,37.6624312,-121.8746789
1314,9/6/2014 21:00,Santa Rosa,9/6/2014,14-Sep,2014,38.440429,-122.7140548
1313,9/7/2014 20:00,Redlands,9/7/2014,14-Sep,2014,34.0555693,-117.1825381
1312,9/7/2014 20:30,Corona,9/7/2014,14-Sep,2014,33.8752935,-117.5664384
1311,9/9/2014 13:37,Big Sur,9/9/2014,14-Sep,2014,36.2704212,-121.807976
1310,9/9/2014 19:30,Hollywood (near; in the valley off Hwy. 101),9/9/2014,14-Sep,2014,36.778261,-119.4179324
1309,9/9/2014 21:37,Reseda,9/9/2014,14-Sep,2014,34.2011141,-118.5360517
1308,9/10/2014 0:00,Imperial Beach,9/10/2014,14-Sep,2014,32.5839444,-117.1130849
1306,9/10/2014 0:00,Manteca,9/10/2014,14-Sep,2014,37.7974273,-121.2160526
1307,9/10/2014 19:00,Three Rivers,9/10/2014,14-Sep,2014,36.4388364,-118.9045445
1305,9/11/2014 5:30,Altadena,9/11/2014,14-Sep,2014,34.190162,-118.1313188
1304,9/11/2014 12:00,Reseda,9/11/2014,14-Sep,2014,34.2011141,-118.5360517
1303,9/11/2014 21:00,San Bernardino,9/11/2014,14-Sep,2014,34.1083449,-117.2897652
1302,9/11/2014 21:10,Martinez,9/11/2014,14-Sep,2014,38.0193657,-122.1341321
1301,9/11/2014 21:12,La Mesa,9/11/2014,14-Sep,2014,32.7678287,-117.0230839
1300,9/12/2014 5:30,Riverside,9/12/2014,14-Sep,2014,33.9533487,-117.3961564
1299,9/12/2014 5:50,Clovis,9/12/2014,14-Sep,2014,36.8252277,-119.7029194
1298,9/12/2014 6:00,Moreno Valley,9/12/2014,14-Sep,2014,33.9424658,-117.2296717
1297,9/12/2014 6:00,Huntington Beach,9/12/2014,14-Sep,2014,33.660297,-117.9992265
1293,9/12/2014 6:00,Bakersfield,9/12/2014,14-Sep,2014,35.3732921,-119.0187125
1296,9/12/2014 6:00,Visalia,9/12/2014,14-Sep,2014,36.3302284,-119.2920585
1294,9/12/2014 6:00,Paso Robles,9/12/2014,14-Sep,2014,35.6368759,-120.6545022
1292,9/12/2014 6:00,Red Bluff,9/12/2014,14-Sep,2014,40.1784886,-122.2358302
1295,9/12/2014 6:00,Novato,9/12/2014,14-Sep,2014,38.1074198,-122.5697032
1291,9/12/2014 6:01,Rough and Ready,9/12/2014,14-Sep,2014,39.2301507,-121.136075
1290,9/12/2014 6:03,Westwood,9/12/2014,14-Sep,2014,34.0635016,-118.4455164
1289,9/12/2014 6:05,Visalia,9/12/2014,14-Sep,2014,36.3302284,-119.2920585
1288,9/12/2014 6:10,Cathedral City,9/12/2014,14-Sep,2014,33.7805388,-116.4668036
1287,9/12/2014 6:30,Trinidad,9/12/2014,14-Sep,2014,41.059291,-124.1431246
1286,9/12/2014 20:00,Santa Barbara,9/12/2014,14-Sep,2014,34.4208305,-119.6981901
1285,9/12/2014 22:30,Carlsbad,9/12/2014,14-Sep,2014,33.1580933,-117.3505939
1284,9/13/2014 8:30,Mission Viejo,9/13/2014,14-Sep,2014,33.6000232,-117.6719953
1283,9/13/2014 19:00,El Cajon,9/13/2014,14-Sep,2014,32.7947731,-116.9625269
1282,9/13/2014 22:40,Saugus,9/13/2014,14-Sep,2014,34.4113854,-118.5400858
1281,9/13/2014 23:15,Anaheim,9/13/2014,14-Sep,2014,33.8352932,-117.9145036
1280,9/13/2014 23:52,Dana Point,9/13/2014,14-Sep,2014,33.4669721,-117.6981075
1279,9/14/2014 23:00,Azusa (East Fork),9/14/2014,14-Sep,2014,34.2396149,-117.8211778
1278,9/15/2014 2:30,Cerritos,9/15/2014,14-Sep,2014,33.8583483,-118.0647871
1277,9/15/2014 15:00,Mount Shasta,9/15/2014,14-Sep,2014,41.3098746,-122.3105666
1276,9/15/2014 21:30,Crescent City,9/15/2014,14-Sep,2014,41.7557501,-124.2025913
1275,9/16/2014 4:40,Escondido,9/16/2014,14-Sep,2014,33.1192068,-117.086421
1274,9/16/2014 14:24,Anaheim,9/16/2014,14-Sep,2014,33.8352932,-117.9145036
1273,9/17/2014 3:00,Fairfield,9/17/2014,14-Sep,2014,38.2493581,-122.0399663
1272,9/17/2014 6:00,San Jose,9/17/2014,14-Sep,2014,37.3382082,-121.8863286
1271,9/19/2014 18:50,Gustine,9/19/2014,14-Sep,2014,37.2577171,-120.9988154
1270,9/19/2014 19:13,Gustine,9/19/2014,14-Sep,2014,37.2577171,-120.9988154
1268,9/19/2014 19:15,Los Banos,9/19/2014,14-Sep,2014,37.0582786,-120.8499151
1269,9/19/2014 19:15,Newman,9/19/2014,14-Sep,2014,37.3138267,-121.0207614
1267,9/19/2014 20:18,Montebello,9/19/2014,14-Sep,2014,34.0165053,-118.1137535
1266,9/19/2014 23:00,Anaheim,9/19/2014,14-Sep,2014,33.8352932,-117.9145036
1265,9/21/2014 20:45,Corte Madera,9/21/2014,14-Sep,2014,37.9254806,-122.5274755
1264,9/22/2014 10:40,Moorpark,9/22/2014,14-Sep,2014,34.285558,-118.8820414
1263,9/23/2014 1:50,Stockton,9/23/2014,14-Sep,2014,37.9577016,-121.2907796
1262,9/23/2014 3:40,Aptos,9/23/2014,14-Sep,2014,36.9771729,-121.8994016
1261,9/24/2014 20:10,Boulder Creek,9/24/2014,14-Sep,2014,37.1260578,-122.1221869
1260,9/25/2014 22:00,Sylmar,9/25/2014,14-Sep,2014,34.3058279,-118.4571974
1259,9/26/2014 23:00,Rio Del Mar,9/26/2014,14-Sep,2014,36.9597903,-121.8847222
1258,9/27/2014 5:25,San Diego,9/27/2014,14-Sep,2014,32.715738,-117.1610838
1257,9/27/2014 22:00,Hollister,9/27/2014,14-Sep,2014,36.8524545,-121.4016021
1256,9/27/2014 22:10,Hollister,9/27/2014,14-Sep,2014,36.8524545,-121.4016021
1255,9/27/2014 22:25,Sherman Oaks,9/27/2014,14-Sep,2014,34.1489719,-118.451357
1254,9/28/2014 1:00,Eastvale,9/28/2014,14-Sep,2014,33.952463,-117.5848025
1253,9/28/2014 8:17,Atascadero,9/28/2014,14-Sep,2014,35.4894169,-120.6707255
1252,9/29/2014 5:00,Oakley,9/29/2014,14-Sep,2014,37.9974219,-121.7124536
1251,9/29/2014 22:00,Weed,9/29/2014,14-Sep,2014,41.4226498,-122.3861269
1250,10/1/2014 2:00,San Jose,10/1/2014,14-Oct,2014,37.3382082,-121.8863286
1249,10/2/2014 3:00,Mariposa,10/2/2014,14-Oct,2014,37.4849377,-119.9662843
1248,10/2/2014 15:14,Pomona,10/2/2014,14-Oct,2014,34.055103,-117.7499909
1247,10/2/2014 16:38,Sacramento,10/2/2014,14-Oct,2014,38.5815719,-121.4943996
1246,10/2/2014 16:40,Sacramento,10/2/2014,14-Oct,2014,38.5815719,-121.4943996
1245,10/2/2014 16:53,Stanford,10/2/2014,14-Oct,2014,37.424106,-122.1660756
1244,10/3/2014 19:30,Cathedral City,10/3/2014,14-Oct,2014,33.7805388,-116.4668036
1242,10/3/2014 21:00,Long Beach,10/3/2014,14-Oct,2014,33.7700504,-118.1937395
1243,10/3/2014 21:00,Berry Creek,10/3/2014,14-Oct,2014,39.6451637,-121.4032995
1241,10/4/2014 19:55,San Jacinto,10/4/2014,14-Oct,2014,33.7839084,-116.958635
1240,10/4/2014 20:00,Lancaster,10/4/2014,14-Oct,2014,34.6867846,-118.1541632
1239,10/5/2014 0:30,Fresno,10/5/2014,14-Oct,2014,36.7468422,-119.7725868
1238,10/5/2014 2:30,Fresno,10/5/2014,14-Oct,2014,36.7468422,-119.7725868
1237,10/5/2014 19:40,Pomona,10/5/2014,14-Oct,2014,34.055103,-117.7499909
1236,10/5/2014 20:00,Woodland Hills/Topaga,10/5/2014,14-Oct,2014,34.165357,-118.6089752
1235,10/5/2014 21:00,Pine Mountain Club,10/5/2014,14-Oct,2014,34.8462176,-119.1560394
1234,10/5/2014 23:00,San Jose,10/5/2014,14-Oct,2014,37.3382082,-121.8863286
1233,10/7/2014 3:32,Hollywood,10/7/2014,14-Oct,2014,34.0928092,-118.3286614
1232,10/7/2014 20:20,Oakland,10/7/2014,14-Oct,2014,37.8043637,-122.2711137
1231,10/8/2014 3:00,West Los Angeles,10/8/2014,14-Oct,2014,34.0412085,-118.442596
1230,10/8/2014 3:25,Windsor,10/8/2014,14-Oct,2014,38.5471327,-122.8163802
1229,10/8/2014 19:37,Temple City/Arcadia,10/8/2014,14-Oct,2014,34.1210039,-118.0637413
1228,10/8/2014 19:45,Madera,10/8/2014,14-Oct,2014,36.9613356,-120.0607176
1227,10/8/2014 20:15,Susanville,10/8/2014,14-Oct,2014,40.4162842,-120.6530063
1226,10/8/2014 21:00,San Francisco,10/8/2014,14-Oct,2014,37.7749295,-122.4194155
1225,10/9/2014 4:21,Fremont,10/9/2014,14-Oct,2014,37.5482697,-121.9885719
1224,10/9/2014 19:08,Clovis,10/9/2014,14-Oct,2014,36.8252277,-119.7029194
1223,10/9/2014 20:30,Huntington Beach,10/9/2014,14-Oct,2014,33.660297,-117.9992265
1222,10/10/2014 6:20,Fresno,10/10/2014,14-Oct,2014,36.7468422,-119.7725868
1221,10/10/2014 18:30,Santa Barbara,10/10/2014,14-Oct,2014,34.4208305,-119.6981901
1220,10/10/2014 20:50,San Anselmo,10/10/2014,14-Oct,2014,37.9746458,-122.5616448
1219,10/11/2014 17:00,Los Angeles,10/11/2014,14-Oct,2014,34.0522342,-118.2436849
1218,10/12/2014 21:00,Culver City,10/12/2014,14-Oct,2014,34.0211224,-118.3964665
1217,10/13/2014 1:00,San Jose,10/13/2014,14-Oct,2014,37.3382082,-121.8863286
1216,10/13/2014 15:30,Anderson,10/13/2014,14-Oct,2014,40.448208,-122.2977815
1215,10/13/2014 22:30,Palm Desert,10/13/2014,14-Oct,2014,33.7222445,-116.3744556
1214,10/14/2014 6:35,Cathedral City,10/14/2014,14-Oct,2014,33.7805388,-116.4668036
1213,10/15/2014 19:10,El Segundo,10/15/2014,14-Oct,2014,33.9191799,-118.4164652
1212,10/15/2014 20:00,Salinas,10/15/2014,14-Oct,2014,36.6777372,-121.6555013
1211,10/15/2014 21:00,Daly City,10/15/2014,14-Oct,2014,37.6879241,-122.4702079
1210,10/16/2014 5:30,Placerville,10/16/2014,14-Oct,2014,38.7296252,-120.798546
1209,10/16/2014 20:23,Buena Park,10/16/2014,14-Oct,2014,33.8675143,-117.9981181
1208,10/17/2014 1:00,Baldwin Park,10/17/2014,14-Oct,2014,34.0852868,-117.9608978
1207,10/17/2014 12:30,Thousand Oaks,10/17/2014,14-Oct,2014,34.1705609,-118.8375937
1206,10/17/2014 20:45,San Anselmo,10/17/2014,14-Oct,2014,37.9746458,-122.5616448
1205,10/18/2014 3:00,Fresno County,10/18/2014,14-Oct,2014,36.9858984,-119.2320784
1204,10/18/2014 19:06,San Francisco/Daly City,10/18/2014,14-Oct,2014,37.6879241,-122.4702079
1203,10/19/2014 19:00,fort bragg,10/19/2014,14-Oct,2014,39.445723,-123.8052935
1202,10/19/2014 19:55,Pomona,10/19/2014,14-Oct,2014,34.055103,-117.7499909
1201,10/19/2014 22:44,Santee,10/19/2014,14-Oct,2014,32.8383828,-116.9739167
1200,10/19/2014 23:00,Escondido,10/19/2014,14-Oct,2014,33.1192068,-117.086421
1199,10/20/2014 5:45,Tarzana,10/20/2014,14-Oct,2014,34.1494848,-118.5506158
1198,10/21/2014 3:00,Chico,10/21/2014,14-Oct,2014,39.7284944,-121.8374777
1197,10/21/2014 10:30,Antioch,10/21/2014,14-Oct,2014,38.0049214,-121.805789
1196,10/22/2014 2:00,Sacramento,10/22/2014,14-Oct,2014,38.5815719,-121.4943996
1195,10/23/2014 17:25,San Diego,10/23/2014,14-Oct,2014,32.715738,-117.1610838
1194,10/23/2014 23:30,La Habra,10/23/2014,14-Oct,2014,33.9319578,-117.9461734
1193,10/24/2014 6:00,Cardiff by the Sea,10/24/2014,14-Oct,2014,33.0208265,-117.2788973
1192,10/25/2014 2:30,Moreno Valley,10/25/2014,14-Oct,2014,33.9424658,-117.2296717
1191,10/25/2014 6:47,Hollister,10/25/2014,14-Oct,2014,36.8524545,-121.4016021
1190,10/25/2014 19:05,Apple Valley,10/25/2014,14-Oct,2014,34.5008311,-117.1858759
1189,10/25/2014 23:00,Fresno,10/25/2014,14-Oct,2014,36.7468422,-119.7725868
1188,10/26/2014 19:10,San Jose,10/26/2014,14-Oct,2014,37.3382082,-121.8863286
1187,10/28/2014 21:20,Lancaster,10/28/2014,14-Oct,2014,34.6867846,-118.1541632
1186,10/29/2014 12:00,Sacramento,10/29/2014,14-Oct,2014,38.5815719,-121.4943996
1185,10/29/2014 19:18,Oceanside,10/29/2014,14-Oct,2014,33.1958696,-117.3794834
1184,10/30/2014 11:35,Los Angeles,10/30/2014,14-Oct,2014,34.0522342,-118.2436849
1183,10/30/2014 22:25,Brawley,10/30/2014,14-Oct,2014,32.9786566,-115.530267
1182,10/31/2014 15:00,Escalon,10/31/2014,14-Oct,2014,37.7974273,-120.9966033
1181,11/1/2014 18:40,San Diego,11/1/2014,14-Nov,2014,32.715738,-117.1610838
1180,11/1/2014 22:35,Simi Valley,11/1/2014,14-Nov,2014,34.2694474,-118.781482
1179,11/2/2014 1:30,Venice,11/2/2014,14-Nov,2014,33.9850469,-118.4694832
1178,11/2/2014 1:30,Oakland,11/2/2014,14-Nov,2014,37.8043637,-122.2711137
1177,11/3/2014 2:40,Oxnard,11/3/2014,14-Nov,2014,34.1975048,-119.1770516
1176,11/3/2014 20:00,Canyon Lake,11/3/2014,14-Nov,2014,33.6850215,-117.2730931
1175,11/4/2014 15:00,Tarzana,11/4/2014,14-Nov,2014,34.1494848,-118.5506158
1174,11/4/2014 20:00,Rohnert Park,11/4/2014,14-Nov,2014,38.3396367,-122.7010984
1173,11/5/2014 15:00,Anderson,11/5/2014,14-Nov,2014,40.448208,-122.2977815
1172,11/5/2014 18:38,Chino Hills,11/5/2014,14-Nov,2014,33.9898188,-117.7325848
1171,11/6/2014 22:30,Needles,11/6/2014,14-Nov,2014,34.8480597,-114.6141315
1170,11/7/2014 21:30,Irvine,11/7/2014,14-Nov,2014,33.6839473,-117.7946942
1169,11/8/2014 13:52,Capitola,11/8/2014,14-Nov,2014,36.9752283,-121.953293
1168,11/8/2014 18:30,La Quinta,11/8/2014,14-Nov,2014,33.6633573,-116.3100095
1167,11/10/2014 18:45,Madera,11/10/2014,14-Nov,2014,36.9613356,-120.0607176
1166,11/10/2014 23:26,Anaheim,11/10/2014,14-Nov,2014,33.8352932,-117.9145036
1165,11/13/2014 18:25,Norwalk,11/13/2014,14-Nov,2014,33.9022367,-118.081733
1164,11/13/2014 19:00,Pico Rivera,11/13/2014,14-Nov,2014,33.9830688,-118.096735
1163,11/13/2014 20:30,Menifee,11/13/2014,14-Nov,2014,33.6971468,-117.185294
1162,11/14/2014 19:45,Fairfield,11/14/2014,14-Nov,2014,38.2493581,-122.0399663
1161,11/14/2014 19:50,San Mateo,11/14/2014,14-Nov,2014,37.5629917,-122.3255254
1160,11/14/2014 21:50,Vallejo,11/14/2014,14-Nov,2014,38.1040864,-122.2566367
1159,11/14/2014 22:20,Folsom,11/14/2014,14-Nov,2014,38.6779591,-121.1760583
1158,11/15/2014,San Luis Obispo,11/15/2014,14-Nov,2014,35.2827524,-120.6596156
1157,11/15/2014 5:30,Santee,11/15/2014,14-Nov,2014,32.8383828,-116.9739167
1156,11/15/2014 21:15,Oxnard,11/15/2014,14-Nov,2014,34.1975048,-119.1770516
1155,11/15/2014 23:00,La Puente,11/15/2014,14-Nov,2014,34.0200114,-117.9495083
1153,11/16/2014 0:00,North Sacramento,11/16/2014,14-Nov,2014,38.636514,-121.4798948
1154,11/16/2014 19:00,Stockton,11/16/2014,14-Nov,2014,37.9577016,-121.2907796
1152,11/18/2014 19:35,Los Alamitos,11/18/2014,14-Nov,2014,33.8030716,-118.0725641
1151,11/18/2014 23:00,El Cerrito,11/18/2014,14-Nov,2014,37.9161326,-122.310765
1150,11/19/2014 6:00,Grover Beach,11/19/2014,14-Nov,2014,35.1216424,-120.6212821
1149,11/19/2014 11:00,Rancho Bernardo,11/19/2014,14-Nov,2014,33.0335773,-117.0805825
1148,11/19/2014 20:57,Duarte,11/19/2014,14-Nov,2014,34.1394513,-117.9772873
1147,11/19/2014 22:00,Woodlake,11/19/2014,14-Nov,2014,36.4135605,-119.0987176
1146,11/20/2014 18:20,Salinas,11/20/2014,14-Nov,2014,36.6777372,-121.6555013
1145,11/20/2014 23:20,Torrance,11/20/2014,14-Nov,2014,33.8358492,-118.3406288
1144,11/21/2014 20:20,Roseville,11/21/2014,14-Nov,2014,38.7521235,-121.2880059
1143,11/21/2014 22:00,Hidden Valley,11/21/2014,14-Nov,2014,34.1459,-118.92794
1142,11/22/2014 20:00,Rancho Santa Margarita,11/22/2014,14-Nov,2014,33.640855,-117.603104
1141,11/22/2014 21:34,Orange,11/22/2014,14-Nov,2014,33.7877944,-117.8531119
1140,11/23/2014 1:00,Play Vista/Marina del Rey,11/23/2014,14-Nov,2014,33.9719826,-118.4265872
1139,11/23/2014 10:00,Hinkley,11/23/2014,14-Nov,2014,34.9344769,-117.1993469
1138,11/23/2014 17:45,Santa Maria,11/23/2014,14-Nov,2014,34.9530337,-120.4357191
1137,11/23/2014 18:00,Riverside,11/23/2014,14-Nov,2014,33.9533487,-117.3961564
1136,11/24/2014,Rohnert Park,11/24/2014,14-Nov,2014,38.3396367,-122.7010984
1135,11/24/2014 17:18,Los Angeles,11/24/2014,14-Nov,2014,34.0522342,-118.2436849
1134,11/26/2014 3:00,Lancaster,11/26/2014,14-Nov,2014,34.6867846,-118.1541632
1133,11/26/2014 11:50,San Diego,11/26/2014,14-Nov,2014,32.715738,-117.1610838
1132,11/27/2014 7:30,Potter Valley,11/27/2014,14-Nov,2014,39.3221089,-123.113059
1131,11/27/2014 18:10,Glendale,11/27/2014,14-Nov,2014,34.1425078,-118.255075
1130,11/27/2014 18:45,Santa Barbara,11/27/2014,14-Nov,2014,34.4208305,-119.6981901
1129,11/27/2014 20:00,Sonoma,11/27/2014,14-Nov,2014,38.291859,-122.4580356
1128,11/27/2014 21:48,Lennox,11/27/2014,14-Nov,2014,33.9380695,-118.3525752
1127,11/27/2014 22:20,Oxnard,11/27/2014,14-Nov,2014,34.1975048,-119.1770516
1126,11/27/2014 23:00,Santa Barbara County,11/27/2014,14-Nov,2014,34.4208321,-119.6982057
1125,11/30/2014 20:20,San Diego,11/30/2014,14-Nov,2014,32.715738,-117.1610838
1124,12/4/2014 16:45,Westchester,12/4/2014,14-Dec,2014,33.9625905,-118.3987842
1123,12/4/2014 18:30,Spring Valley,12/4/2014,14-Dec,2014,32.744774,-116.998916
1122,12/7/2014 0:00,Santa Rosa,12/7/2014,14-Dec,2014,38.440429,-122.7140548
1121,12/7/2014 6:40,Los Gatos,12/7/2014,14-Dec,2014,37.2358078,-121.9623751
1120,12/7/2014 12:00,Montclair,12/7/2014,14-Dec,2014,34.0775104,-117.6897776
1119,12/7/2014 12:07,Simi Valley,12/7/2014,14-Dec,2014,34.2694474,-118.781482
1118,12/7/2014 21:00,Palmdale,12/7/2014,14-Dec,2014,34.5794343,-118.1164613
1117,12/8/2014 18:36,Mission Viejo (headed towards),12/8/2014,14-Dec,2014,36.778261,-119.4179324
1116,12/9/2014 21:42,Mission Viejo,12/9/2014,14-Dec,2014,33.6000232,-117.6719953
1115,12/10/2014 16:10,Yucaipa,12/10/2014,14-Dec,2014,34.033625,-117.0430865
1114,12/10/2014 18:45,National City (Palm Ave.),12/10/2014,14-Dec,2014,32.67868,-117.089867
1113,12/10/2014 18:45,National City,12/10/2014,14-Dec,2014,32.6781085,-117.0991967
1112,12/12/2014 7:00,Los Angeles,12/12/2014,14-Dec,2014,34.0522342,-118.2436849
1111,12/12/2014 13:00,South Lake Tahoe,12/12/2014,14-Dec,2014,38.939926,-119.9771868
1110,12/12/2014 19:00,Anaheim,12/12/2014,14-Dec,2014,33.8352932,-117.9145036
1109,12/12/2014 19:15,San Fernando Valley,12/12/2014,14-Dec,2014,34.1825782,-118.4396756
1108,12/12/2014 19:15,Summerland,12/12/2014,14-Dec,2014,34.4213845,-119.5965173
1107,12/12/2014 19:22,Riverside,12/12/2014,14-Dec,2014,33.9533487,-117.3961564
1106,12/12/2014 19:25,Lakewood,12/12/2014,14-Dec,2014,33.8536269,-118.1339563
1103,12/12/2014 19:25,Los Angeles,12/12/2014,14-Dec,2014,34.0522342,-118.2436849
1104,12/12/2014 19:25,Redondo Beach,12/12/2014,14-Dec,2014,33.8491816,-118.3884078
1105,12/12/2014 19:25,Sherman Oaks,12/12/2014,14-Dec,2014,34.1489719,-118.451357
1102,12/12/2014 19:30,Palm springs,12/12/2014,14-Dec,2014,33.8302961,-116.5452921
1101,12/13/2014 3:00,El Cajon,12/13/2014,14-Dec,2014,32.7947731,-116.9625269
1100,12/13/2014 19:30,Hemet,12/13/2014,14-Dec,2014,33.7475203,-116.9719684
1099,12/13/2014 21:48,Orange County (in southern part),12/13/2014,14-Dec,2014,33.8254642,-117.8595652
1098,12/14/2014 21:30,Rancho Cucamonga,12/14/2014,14-Dec,2014,34.1063989,-117.5931084
1097,12/17/2014 2:00,Vista,12/17/2014,14-Dec,2014,33.2000368,-117.2425355
1096,12/18/2014 20:30,Lakeport,12/18/2014,14-Dec,2014,39.0429506,-122.9158293
1095,12/20/2014 9:28,Ventura,12/20/2014,14-Dec,2014,34.274646,-119.2290316
1094,12/20/2014 19:50,Manteca,12/20/2014,14-Dec,2014,37.7974273,-121.2160526
1093,12/20/2014 21:10,Westminster,12/20/2014,14-Dec,2014,33.7513419,-117.9939921
1092,12/21/2014 16:00,Visalia,12/21/2014,14-Dec,2014,36.3302284,-119.2920585
1091,12/21/2014 21:00,Tracy,12/21/2014,14-Dec,2014,37.7396513,-121.4252227
1090,12/21/2014 23:45,San Gabriel,12/21/2014,14-Dec,2014,34.0961111,-118.1058333
1089,12/22/2014 14:15,Burbank,12/22/2014,14-Dec,2014,34.1808392,-118.3089661
1088,12/22/2014 20:30,Rancho Cordova,12/22/2014,14-Dec,2014,38.5890723,-121.302728
1087,12/22/2014 21:45,Fresno,12/22/2014,14-Dec,2014,36.7468422,-119.7725868
1086,12/23/2014 18:00,Rancho Cordova,12/23/2014,14-Dec,2014,38.5890723,-121.302728
1085,12/23/2014 22:15,West Sacramento,12/23/2014,14-Dec,2014,38.5804609,-121.530234
1084,12/24/2014 0:01,Roseville,12/24/2014,14-Dec,2014,38.7521235,-121.2880059
1083,12/24/2014 3:35,North Hollywood,12/24/2014,14-Dec,2014,34.187044,-118.3812562
1082,12/24/2014 20:50,Irvine,12/24/2014,14-Dec,2014,33.6839473,-117.7946942
1081,12/24/2014 23:00,Vista,12/24/2014,14-Dec,2014,33.2000368,-117.2425355
1080,12/24/2014 23:00,Nipomo,12/24/2014,14-Dec,2014,35.0427547,-120.4759986
1079,12/25/2014 0:30,Vista,12/25/2014,14-Dec,2014,33.2000368,-117.2425355
1078,12/25/2014 17:20,Hollister,12/25/2014,14-Dec,2014,36.8524545,-121.4016021
1077,12/25/2014 19:03,Glendora,12/25/2014,14-Dec,2014,34.1361187,-117.865339
1076,12/25/2014 21:01,Fairfield,12/25/2014,14-Dec,2014,38.2493581,-122.0399663
1075,12/25/2014 21:36,Los Angeles (Westlake Village),12/25/2014,14-Dec,2014,34.1466467,-118.8073729
1074,12/26/2014,Templeton,12/26/2014,14-Dec,2014,35.5496939,-120.7060049
1073,12/26/2014 17:00,Palmdale,12/26/2014,14-Dec,2014,34.5794343,-118.1164613
1072,12/26/2014 18:00,Cambria,12/26/2014,14-Dec,2014,35.5641381,-121.0807468
1071,12/26/2014 18:15,Los Angeles,12/26/2014,14-Dec,2014,34.0522342,-118.2436849
1070,12/26/2014 18:42,Lancaster,12/26/2014,14-Dec,2014,34.6867846,-118.1541632
1069,12/27/2014 11:00,La Canada,12/27/2014,14-Dec,2014,34.2068182,-118.2000277
1068,12/28/2014 12:10,Bonsall,12/28/2014,14-Dec,2014,33.2889226,-117.2255903
1067,12/28/2014 13:00,Menifee,12/28/2014,14-Dec,2014,33.6971468,-117.185294
1066,12/28/2014 20:58,Culver City,12/28/2014,14-Dec,2014,34.0211224,-118.3964665
1065,12/29/2014 19:00,San Luis Obispo,12/29/2014,14-Dec,2014,35.2827524,-120.6596156
1064,12/29/2014 19:30,Wilmington,12/29/2014,14-Dec,2014,33.7857948,-118.2643567
1063,12/29/2014 22:00,Tustin,12/29/2014,14-Dec,2014,33.7458511,-117.826166
1062,12/30/2014 12:14,Anaheim,12/30/2014,14-Dec,2014,33.8352932,-117.9145036
1061,12/30/2014 22:30,Rancho Cucamonga,12/30/2014,14-Dec,2014,34.1063989,-117.5931084
1060,12/31/2014 10:15,Temecula,12/31/2014,14-Dec,2014,33.4936391,-117.1483648
1059,12/31/2014 20:48,Shasta Lake,12/31/2014,14-Dec,2014,40.6804279,-122.3708419
1058,12/31/2014 21:26,Cayucos,12/31/2014,14-Dec,2014,35.4427511,-120.8921254
1056,1/1/2015 0:00,Redlands,1/1/2015,15-Jan,2015,34.0555693,-117.1825381
1057,1/1/2015 0:00,La Puente,1/1/2015,15-Jan,2015,34.0200114,-117.9495083
1055,1/1/2015 0:00,Watsonville,1/1/2015,15-Jan,2015,36.910231,-121.7568946
1054,1/1/2015 0:01,Rio Dell,1/1/2015,15-Jan,2015,40.4993013,-124.1064369
1052,1/1/2015 0:10,Whittier,1/1/2015,15-Jan,2015,33.9791793,-118.032844
1053,1/1/2015 0:10,Quincy,1/1/2015,15-Jan,2015,39.9368363,-120.9471764
1051,1/1/2015 0:20,San Jose,1/1/2015,15-Jan,2015,37.3382082,-121.8863286
1050,1/1/2015 17:15,Oakland,1/1/2015,15-Jan,2015,37.8043637,-122.2711137
1049,1/1/2015 17:30,Oakland,1/1/2015,15-Jan,2015,37.8043637,-122.2711137
1048,1/1/2015 21:00,Victorville,1/1/2015,15-Jan,2015,34.5362184,-117.2927641
1047,1/1/2015 21:45,Pacific Grove,1/1/2015,15-Jan,2015,36.6177374,-121.9166215
